task,word_index,improvement_slope,text_acc,audio_acc,video_acc,prominence_mean_words5,POS_spaCy,Dep,Head,Clause_ID,Clause_Pos,ground_truth,context,sentiment_label,sentiment_score,Frequency,Valence,Arousal,Length
wheretheressmoke,802,-2.9768116360603342e-18,-0.2640243790369306,-0.2640243790369306,-0.2640243790369306,0.3206,NOUN,dobj,share,158,12,stuff,it gets a little deeper and we share some other stuff,Negative,0.875294029712677,4.1946253294838645,5.86,3.52,5
wheretheressmoke,806,2.144320346882396e-17,0.28864340093471824,0.28864340093471824,0.28864340093471824,0.5156,NOUN,nsubj,are,158,16,live,deeper and we share some other stuff about what our lives,Positive,0.4112454652786255,4.244895333691861,7.95,4.71,4
wheretheressmoke,809,0.08013353866169251,-0.02161814420708785,-0.02161814420708785,0.13864893311629714,0.189,NOUN,attr,are,158,19,thing,share some other stuff about what our lives are like things,Positive,0.37963834404945374,4.744472923733661,5.55,3.43,5
wheretheressmoke,817,7.446071102179492e-17,0.605868985702421,0.605868985702421,0.605868985702421,0.346,NOUN,pobj,at,160,8,home,are like things that I can't ever tell people at home,Very Positive,0.2826155722141266,4.596509128341999,7.48,3.78,4
wheretheressmoke,826,0.21785975937255264,0.2893201708463329,0.3345574510609059,0.725039689591438,0.1822,ADJ,amod,stuff,161,9,ugly,at home This girl I can tell her the really ugly,Negative,0.4239175617694855,3.3326404103874627,2.47,4.43,4
wheretheressmoke,842,0.03689294607892812,0.012185552964907066,-0.0028013552280861005,0.08597144512276328,0.4526,ADJ,advcl,gon,164,2,nice,how it can still be pretty She understands like how nice,Positive,0.5335595011711121,4.520168997523782,6.95,3.53,4
wheretheressmoke,848,9.603569520062085e-17,0.8236839568401728,0.8236839568401728,0.8236839568401728,0.2128,VERB,advcl,understands,165,3,get,She understands like how nice he's gonna be when I get,Positive,0.6822800636291504,5.3687943501614095,6.09,3.67,3
wheretheressmoke,852,0.4573799169031002,-0.06361785050605626,0.1367987594225467,0.851141983300144,0.6304000000000001,ADJ,acomp,be,163,5,sweet,nice he's gonna be when I get home and how sweet,Positive,0.8926997184753418,3.869583707713424,7.77,4.14,5
wheretheressmoke,870,0.10102829016691246,-0.25634308085595003,-0.25634308085595003,-0.05428650052212511,0.2904,VERB,ROOT,go,169,4,go,other Oh that's almost out Come on And we we go,Positive,0.32180410623550415,5.286559753980304,6.32,4.86,2
wheretheressmoke,877,0.38610356044465316,-0.417507378317135,0.3546997425721712,0.3546997425721712,0.4785999999999999,VERB,acomp,'s,170,1,go,And we we go through this entire pack until it's gone,Neutral,0.4040125906467438,5.286559753980304,6.32,4.86,2
wheretheressmoke,881,5.260253785136317e-17,0.7064134413913372,0.7064134413913372,0.7064134413913372,0.208,VERB,ROOT,say,171,4,say,through this entire pack until it's gone And then I say,Neutral,0.6305031180381775,4.92236209678479,5.91,4.43,3
wheretheressmoke,889,-0.04548731904179158,0.06396564927823951,-0.03225399445614539,-0.027008988805343637,0.3006,ADJ,amod,funny,172,8,little,then I say You know what uh this is a little,Positive,0.43358445167541504,4.867862121672578,5.91,4.2,6
wheretheressmoke,893,0.3556253880327974,-0.1154182893964138,0.5958324866691808,0.5958324866691808,0.2022,VERB,conj,is,174,1,go,know what uh this is a little funny but you're gonna,Negative,0.5808392763137817,5.286559753980304,6.32,4.86,2
wheretheressmoke,907,1.4306993881837949e-16,0.5537668211975059,0.5537668211975059,0.5537668211975059,0.4364,NOUN,npadvmod,old,178,5,year,me the way to get home because although I'm twenty-three years,Negative,0.36815744638442993,4.151523067564944,5.75,3.33,4
wheretheressmoke,914,4.4114916099558976e-18,0.08535042136155879,0.08535042136155879,0.08535042136155879,0.2895999999999999,NOUN,dobj,have,178,12,license,although I'm twenty-three years old I don't have my driver's license,Negative,0.6560322046279907,3.2137832993353044,5.91,4.7,7
wheretheressmoke,921,0.043252126905271804,-0.014255052165743007,-0.014255052165743007,0.07224920164480057,0.5317999999999999,ADV,advmod,jumped,178,18,right,have my driver's license yet and I just jumped out right,Negative,0.7454656362533569,5.310542504215177,7.32,5.0,5
wheretheressmoke,924,0.049566171468797354,0.09826731442884264,0.19739965736643728,0.19739965736643728,0.4414,VERB,advcl,jumped,180,3,need,license yet and I just jumped out right when I needed,Negative,0.5892783403396606,4.819813640774793,5.45,3.67,4
wheretheressmoke,928,9.996616838852929e-17,0.34873138817766586,0.34873138817766586,0.34873138817766586,0.2726,VERB,ROOT,says,181,3,say,just jumped out right when I needed to And she says,Negative,0.5623679757118225,4.92236209678479,5.91,4.43,3
wheretheressmoke,933,6.339816778448914e-17,0.5558257331376534,0.5558257331376534,0.5558257331376534,0.1508,VERB,ccomp,says,182,5,come,I needed to And she says Well why don't you come,Negative,0.2806536853313446,5.204638112496441,5.64,3.57,4
wheretheressmoke,940,0.3911436381551467,-0.2213936062181767,-0.2213936062181767,0.5608936700921164,0.3066,VERB,conj,come,182,11,give,why don't you come back to my house and I'll give,Negative,0.5162158012390137,4.774954689080139,7.73,4.57,4
wheretheressmoke,943,0.34678193726049483,-0.27455280116886205,0.41901107335212756,0.41901107335212756,0.0487999999999999,NOUN,dobj,give,182,14,ride,come back to my house and I'll give you a ride,Positive,0.7445297241210938,3.8391636829146494,6.27,5.1,4
wheretheressmoke,955,0.4045996588544351,-0.30729618587357577,-0.30729618587357577,0.5019031318352942,0.4927999999999999,VERB,conj,start,185,7,get,say Okay great And we start walking and uh we get,Positive,0.8476597666740417,5.3687943501614095,6.09,3.67,3
wheretheressmoke,966,0.23336366671950515,0.36428918713459285,0.8310165205736028,0.8310165205736028,0.8492000000000001,NOUN,nsubj,getting,185,17,road,to this um lots of uh lights and uh the roads,Positive,0.5658870339393616,3.756636108245848,5.59,3.81,4
wheretheressmoke,975,1.250420813145234e-16,0.8667656775747655,0.8667656775747655,0.8667656775747655,0.227,NOUN,attr,'s,185,25,car,the roads are getting wider and wider and there's more cars,Negative,0.5529971718788147,4.391587823509949,6.63,4.04,3
wheretheressmoke,994,0.40192664935144756,0.035528350900601906,0.04139935341013821,0.8393816496034967,0.6443999999999999,VERB,conj,'s,185,33,cross,know laundromats and dollar stores and emergecenters and then we cross,Neutral,0.7997139096260071,3.448397103457768,5.67,3.05,5
wheretheressmoke,997,-6.098236136511687e-18,-0.045663586152006816,-0.09723550970965215,-0.045663586152006816,0.384,PROPN,pobj,over,185,36,one,dollar stores and emergecenters and then we cross over US One,Neutral,0.7935067415237427,5.195027421937368,6.09,2.67,3
wheretheressmoke,1005,0.30722685706524094,0.18120754246194784,0.18120754246194784,0.7956612565924295,0.4528,NOUN,pobj,to,185,44,place,over US One and uh she leads me to some place,Positive,0.7763248682022095,4.487661477118644,5.86,3.52,5
wheretheressmoke,1008,0.19855262334157922,0.26289440899597094,0.6599996556791292,0.6599996556791292,0.3022,VERB,conj,leads,185,46,think,and uh she leads me to some place and I think,Positive,0.9006427526473999,5.137550322564531,6.68,3.75,5
wheretheressmoke,1016,0.46664106555416907,-0.024766385385940018,0.07917396064712418,0.9085157457223979,0.7834000000000001,NOUN,nsubj,lives,196,2,girl,and I think No but yes Carl's Efficiency Apartments This girl,Positive,0.3799086809158325,4.453532376125107,7.15,5.23,4
wheretheressmoke,1021,0.30881179822267724,0.1777178609191966,0.7953414573645511,0.7953414573645511,0.5398,ADJ,acomp,'s,196,7,horrible,yes Carl's Efficiency Apartments This girl lives there and it's horrible,Very Negative,0.6040244698524475,3.3354579006893843,2.33,5.95,8
wheretheressmoke,1037,6.098376187121385e-18,-0.14068423768636074,-0.09647667281989471,-0.14068423768636074,0.1086,NOUN,attr,'s,200,3,kind,bright just to illuminate the horribleness of it It's the kind,Negative,0.5355373024940491,4.478941471757991,7.78,3.19,4
wheretheressmoke,1054,-0.0122164517033337,0.006390694290885758,-0.018042209115781638,-0.018042209115781638,0.4556,NUM,compound,million,201,14,fifty,car right up and the door's right there and there's fifty,Neutral,0.8601487278938293,2.9827233876685453,4.74,3.45,5
wheretheressmoke,1062,0.0223617368278217,0.038123034311384134,0.08284650796702751,0.08284650796702751,0.1694,NOUN,compound,one,201,20,door,and there's fifty million cigarette butts outside and there's like doors,Neutral,0.8174943327903748,4.173069663637268,5.43,3.19,4
wheretheressmoke,1090,-0.011605844278604727,0.00016055928550780946,0.4399294681511356,-0.02305112927170162,0.6676,VERB,conj,'s,208,4,think,someone crying or drunk or lonely or cruel and I think,Neutral,0.8310448527336121,5.137550322564531,6.68,3.75,5
wheretheressmoke,1094,3.378348351379689e-17,0.8248433681247048,0.8248433681247048,0.8248433681247048,0.3445999999999999,VERB,ccomp,think,211,4,live,or lonely or cruel and I think Oh God she lives,Neutral,0.26969245076179504,4.244895333691861,7.95,4.71,4
wheretheressmoke,1099,0.3142280721641434,-0.023214557956625855,0.6052415863716608,0.6052415863716608,0.4167999999999999,VERB,ROOT,go,213,2,go,I think Oh God she lives here How awful We go,Very Positive,0.45813748240470886,5.286559753980304,6.32,4.86,2
wheretheressmoke,1103,5.414052716171274e-20,0.0011490515304282,0.0011490515304282,0.0011490515304282,0.5276,NOUN,compound,number,213,6,door,she lives here How awful We go to the door door,Very Positive,0.36834222078323364,4.173069663637268,5.43,3.19,4
wheretheressmoke,1122,-0.05630838909955131,0.20129085583303918,0.20129085583303918,0.08867407763393653,0.3948,NOUN,nsubj,come,217,2,blare,in As soon as the door opens I hear the blare,Neutral,0.632081925868988,1.3222192947339193,4.8,4.68,5
wheretheressmoke,1130,0.03406126731439207,-0.053128360984716856,-0.02600891250052419,0.014994173644067285,0.1736,ADJ,amod,light,217,10,blue,hear the blare of television come out and on the blue,Neutral,0.5442279577255249,3.7179200258369938,6.53,3.69,4
wheretheressmoke,1151,-2.1507623465270216e-19,-0.0095812206296004,-0.0095812206296004,-0.0095812206296004,0.2322,NOUN,dobj,hear,218,5,man,in that little crack of light And I hear the man,Negative,0.401523232460022,4.973746513389169,5.42,4.36,3
wheretheressmoke,1160,7.942416574843039e-18,0.03724952842044719,0.03724952842044719,0.03724952842044719,0.4692,VERB,ROOT,says,220,3,say,the man and he says Where were you And she says,Positive,0.37082329392433167,4.92236209678479,5.91,4.43,3
wheretheressmoke,1172,4.977589641673926e-18,0.06172310094607145,0.06172310094607145,0.06172310094607145,0.3376,VERB,ROOT,says,223,3,say,mind I'm back And he says You alright And she says,Very Positive,0.5516803860664368,4.92236209678479,5.91,4.43,3
wheretheressmoke,1179,0.36298716311913215,-0.012681533892274109,-0.012681533892274109,0.7132927923459901,0.2914,VERB,ROOT,turns,224,4,turn,alright And she says Yeah I'm alright And then she turns,Positive,0.4455050528049469,4.193986763085695,5.45,3.48,4
wheretheressmoke,1183,-1.331042957543176e-17,0.21238998420320865,0.21238998420320865,0.21238998420320865,0.285,VERB,conj,turns,225,1,say,Yeah I'm alright And then she turns to me and says,Positive,0.48826542496681213,4.92236209678479,5.91,4.43,3
wheretheressmoke,1198,0.3741665078432977,-0.002925638554259083,-0.002925638554259083,0.7454073771323361,0.4358000000000001,VERB,ROOT,pulls,228,3,pull,And he says Who the fuck is that And she pulls,Neutral,0.2800062894821167,3.873320601815399,5.59,4.1,4
wheretheressmoke,1203,-1.6426140369344013e-18,0.03404208792736532,0.03404208792736532,0.03404208792736532,0.3898,VERB,conj,pulls,228,7,see,fuck is that And she pulls me over and he sees,Negative,0.5212309956550598,5.115257608061224,6.27,3.9,3
wheretheressmoke,1207,5.3490742530367764e-18,0.11185605746182908,0.11185605746182908,0.11185605746182908,0.3312,VERB,conj,sees,228,10,say,she pulls me over and he sees me and he says,Neutral,0.3420694172382355,4.92236209678479,5.91,4.43,3
wheretheressmoke,1213,0.4001324858014795,0.05631916489571868,0.8565841364986775,0.8565841364986775,0.1308,NOUN,attr,'m,228,16,threat,sees me and he says Oh hey I'm not a threat,Positive,0.4533584415912628,3.0253058652647704,2.63,6.57,6
wheretheressmoke,1217,-0.11706113386283494,0.04254670429743987,0.29516467428448306,-0.19157556342822998,0.5188,VERB,ccomp,know,231,4,take,says Oh hey I'm not a threat Just then he takes,Negative,0.46203914284706116,4.984275214375496,4.82,4.52,4
wheretheressmoke,1222,2.4576484455953955e-17,0.31871737536264294,0.31871737536264294,0.31871737536264294,0.4145999999999999,NOUN,pobj,of,231,9,cigarette,a threat Just then he takes a drag of his cigarette,Negative,0.6139130592346191,3.132899769944483,3.0,4.0,9
wheretheressmoke,1225,1.9465032052287054e-18,0.024945260635601624,0.024945260635601624,0.024945260635601624,0.5058,ADV,advmod,a,231,12,hard,then he takes a drag of his cigarette a very hard,Negative,0.7641152739524841,4.195927313597225,4.35,4.5,4
wheretheressmoke,1239,-0.028993433169876334,0.2001089769942687,0.142122110654516,0.142122110654516,0.3344,NOUN,ccomp,makes,233,8,heat,know the kind that makes the end of it really heat,Positive,0.7397181391716003,3.3106933123433606,4.77,5.75,4
wheretheressmoke,1249,0.01519739039651867,-0.04486580938342683,-0.04486580938342683,-0.014471028590389482,0.447,ADJ,amod,scary,232,8,little,heat up hot hot hot and long and it's a little,Negative,0.8291796445846558,4.867862121672578,5.91,4.2,6
wheretheressmoke,1255,1.7405812129691408e-16,0.5278579641467745,0.5278579641467745,0.5278579641467745,0.4831999999999999,NOUN,dobj,follow,234,5,cigarette,long and it's a little scary And I follow the cigarette,Negative,0.8865485191345215,3.132899769944483,3.0,4.0,9
wheretheressmoke,1259,0.09659775812833497,-0.06266572247397506,-0.06266572247397506,0.13052979378269486,0.6876,ADJ,acomp,'m,234,9,afraid,little scary And I follow the cigarette down because I'm afraid,Negative,0.8766582012176514,4.101472117000238,2.25,5.12,6
wheretheressmoke,1270,2.6711971071815796e-17,0.245862602440178,0.245862602440178,0.245862602440178,0.6534,VERB,advcl,'m,236,3,see,of that head falling off and I'm surprised when I see,Negative,0.7294988632202148,5.115257608061224,6.27,3.9,3
wheretheressmoke,1273,0.10143002202066122,-0.09850368530380782,0.10435635873751459,0.10435635873751459,0.3535999999999999,NOUN,pobj,in,236,6,crook,falling off and I'm surprised when I see in the crook,Negative,0.8278210759162903,2.462397997898956,2.86,4.62,5
wheretheressmoke,1285,7.173608670631188e-18,0.7520033473799265,0.7520033473799265,0.7520033473799265,0.4322000000000001,VERB,ROOT,think,238,3,think,his arm a little boy sleeping a toddler And I think,Very Negative,0.6272808313369751,5.137550322564531,6.68,3.75,5
wheretheressmoke,1290,0.096231309714504,0.3517307921904302,0.5441934116194381,0.5441934116194381,0.3697999999999999,NOUN,nsubj,reaches,238,7,girl,sleeping a toddler And I think and just then the girl,Very Negative,0.37235814332962036,4.453532376125107,7.15,5.23,4
wheretheressmoke,1299,0.0770502215182133,0.16353703973741263,0.31763748277383913,0.31763748277383913,0.569,NOUN,dobj,takes,238,15,carton,the girl reaches underneath the bed and takes out a carton,Neutral,0.7212119698524475,1.9867717342662448,5.3,3.41,6
wheretheressmoke,1318,-0.007421748216930809,0.0542924770928099,0.0542924770928099,0.039448980658948286,0.3134,VERB,ROOT,kisses,242,7,kiss,of cigarettes in there And on the way up she kisses,Positive,0.5222448110580444,3.790988475088816,7.78,6.05,4
wheretheressmoke,1327,6.845834938553415e-17,0.7237869585367052,0.7237869585367052,0.7237869585367052,0.2516,NOUN,dobj,kisses,242,15,man,she kisses the little boy and then she kisses the man,Neutral,0.4322095513343811,4.973746513389169,5.42,4.36,3
wheretheressmoke,1330,3.3448065268790835e-17,0.17525040674509143,0.17525040674509143,0.17525040674509143,0.1688,NOUN,nsubj,says,244,3,man,little boy and then she kisses the man And the man,Positive,0.48336777091026306,4.973746513389169,5.42,4.36,3
wheretheressmoke,1337,1.3010484510514335e-17,0.10456596403157203,0.10456596403157203,0.10456596403157203,0.4654,VERB,ROOT,says,245,3,say,man And the man says again You alright And she says,Very Positive,0.44548389315605164,4.92236209678479,5.91,4.43,3
wheretheressmoke,1345,1.901012701572497e-16,0.8287886706475801,0.8287886706475801,0.8287886706475801,0.3628,VERB,conj,go,248,1,smoke,And she says Yeah I'm just gonna go out and smoke,Negative,0.5058559775352478,3.523486332343228,3.44,5.0,5
wheretheressmoke,1367,0.4191829777663624,-0.07110558190339779,0.008648452659345782,0.7672603736293269,0.7368,ADJ,amod,boy,251,7,little,cigarette butts and smoke And I say Wow that's your little,Neutral,0.4400571584701538,4.867862121672578,5.91,4.2,6
wheretheressmoke,1371,-3.4035005789992414e-18,0.037768132141246476,0.037768132141246476,0.037768132141246476,-0.0036,VERB,ROOT,says,252,3,say,And I say Wow that's your little boy And she says,Positive,0.43856990337371826,4.92236209678479,5.91,4.43,3
wheretheressmoke,1375,0.2248345179743677,0.2164897888971596,0.6661588248458948,0.6661588248458948,0.2604,ADJ,acomp,is,252,7,beautiful,that's your little boy And she says Yeah isn't he beautiful,Negative,0.480059415102005,4.1543326612423055,7.61,5.71,9
wheretheressmoke,1378,-3.46065408575231e-18,0.054233220315010267,0.054233220315010267,0.054233220315010267,0.431,VERB,ROOT,say,253,3,say,boy And she says Yeah isn't he beautiful And I say,Negative,0.4133586585521698,4.92236209678479,5.91,4.43,3
wheretheressmoke,1389,-0.06725035070697762,0.04244497086840197,0.04244497086840197,-0.09205573054555327,0.3856,VERB,ROOT,keeps,256,2,keep,Yeah he is He is beautiful He's my light He keeps,Positive,0.524243950843811,4.554452815848653,6.32,3.43,4
wheretheressmoke,1397,1.7416951542302106e-17,0.8154088230087125,0.8154088230087125,0.8154088230087125,0.3792,NOUN,dobj,finish,259,4,cigarette,light He keeps me going She says We finish our cigarettes,Positive,0.690178394317627,3.132899769944483,3.0,4.0,9
wheretheressmoke,1406,4.4300778471480653e-17,0.5393264153950458,0.5393264153950458,0.5393264153950458,0.2038,NOUN,dobj,have,261,5,beer,our cigarettes She finishes her beer I don't have a beer,Negative,0.3651790916919708,3.585573518622731,5.67,4.3,4
wheretheressmoke,1419,-0.07871923674825533,0.06323797585047437,0.06323797585047437,-0.09420049764603626,0.3891999999999999,VERB,ROOT,goes,263,3,go,can't go home with beer on my breath And she goes,Negative,0.32499685883522034,5.286559753980304,6.32,4.86,2
wheretheressmoke,1443,2.928409539437433e-17,0.22072733985011725,0.22072733985011725,0.22072733985011725,0.2435999999999999,VERB,ROOT,comes,268,3,come,keys and I think something must be wrong And she comes,Neutral,0.444651335477829,5.204638112496441,5.64,3.57,4
wheretheressmoke,1447,3.9117753349259097e-17,0.48029921713743,-0.13270265333667716,0.48029921713743,0.1583999999999999,VERB,conj,comes,268,6,say,something must be wrong And she comes out and she says,Negative,0.5452015995979309,4.92236209678479,5.91,4.43,3
wheretheressmoke,1451,1.9723007927367858e-17,0.1277339649687991,0.1277339649687991,0.1277339649687991,0.2937999999999999,ADJ,acomp,'m,268,9,sorry,And she comes out and she says Look I'm really sorry,Positive,0.5172908902168274,4.775005728078465,4.81,4.62,5
wheretheressmoke,1469,0.28599408714537944,0.11184602181750197,0.6838341961082607,0.6838341961082607,0.1911999999999999,VERB,conj,'s,273,6,need,gas in the car It's already on E and he needs,Negative,0.6226453185081482,4.819813640774793,5.45,3.67,4
wheretheressmoke,1476,-1.4256570365063162e-17,0.1294089808389746,0.1294089808389746,0.1294089808389746,0.214,NOUN,pobj,in,276,5,morning,E and he needs to get to work in the morning,Negative,0.8350965976715088,4.35005409357903,6.41,3.95,7
wheretheressmoke,1481,0.054798323604880156,-0.26407005772489844,-0.3642191027102062,-0.15447341051513805,0.0324,VERB,ccomp,gon,277,5,know,get to work in the morning And um I you know,Negative,0.38142529129981995,5.465057008380561,6.82,3.24,4
wheretheressmoke,1504,3.7734843549024424e-17,0.8360750814971887,0.8360750814971887,0.8360750814971887,0.4194,NOUN,dobj,drew,281,12,map,I did was though here look I drew out this map,Positive,0.7389983534812927,3.2105860249051563,5.81,3.95,3
wheretheressmoke,1513,6.152841894739414e-17,0.8294503842575764,0.08508444954724824,0.8294503842575764,0.367,NOUN,pobj,like,283,4,mile,this map for you and you're really you're like a mile,Positive,0.7527993321418762,3.030194785356751,4.78,3.43,4
wheretheressmoke,1529,0.38266794273519866,-0.03487153392929478,-0.03487153392929478,0.7304643515411023,0.4598,ADV,advmod,be,284,5,back,And um if you walk three streets over you'll be back,Neutral,0.7500725388526917,5.010588259604198,4.76,2.59,4
wheretheressmoke,1532,-6.58317952802657e-18,-0.05093023609297948,-0.05093023609297948,-0.05093023609297948,0.1862,ADJ,amod,street,284,8,pretty,you walk three streets over you'll be back on that pretty,Neutral,0.5157442092895508,4.30111684587563,7.7,5.5,6
wheretheressmoke,1542,0.4498448114476191,-0.08000280840211543,0.8196868144931228,0.8196868144931228,0.3198,ADJ,acomp,be,284,17,fine,pretty street and you just take that and you'll be fine,Positive,0.8100888133049011,4.484342554736087,6.5,3.86,4
wheretheressmoke,1551,1.1782137683286185e-17,0.23050101229709039,0.23050101229709039,0.23050101229709039,0.7924,NOUN,compound,cigarettes,287,9,paper,be fine And she also has wrapped up in toilet paper,Positive,0.7070797681808472,3.7219754015859534,5.42,3.52,5
wheretheressmoke,1557,-0.0031769426256822958,0.038796036982562884,0.03244215173119829,0.03244215173119829,0.1236,NOUN,dobj,wrapped,287,15,third,wrapped up in toilet paper seven cigarettes for me a third,Neutral,0.7298747897148132,3.5800121125294244,5.0,2.64,5
wheretheressmoke,1560,1.7068846653319276e-16,0.7102624179870887,0.7102624179870887,0.7102624179870887,0.231,NOUN,pobj,of,287,18,pack,toilet paper seven cigarettes for me a third of her pack,Neutral,0.7477016448974609,3.3494717992143856,5.55,4.1,4
wheretheressmoke,1565,-0.0009652530258710028,0.0034904992024072565,-0.07680160950640423,0.0015599931506652422,0.3013999999999999,ADJ,amod,pack,288,5,new,me a third of her pack I note and a new,Positive,0.6261688470840454,4.567191107883383,7.68,5.14,3
wheretheressmoke,1568,1.5395154325825757e-16,0.6923154747545839,-0.20275624426454597,0.6923154747545839,0.3673999999999999,NOUN,pobj,of,288,8,match,of her pack I note and a new pack of matches,Neutral,0.5440861582756042,3.401745082237063,5.61,3.05,5
wheretheressmoke,1577,0.32354428108267624,0.0353184948431878,0.6824070570085401,0.6824070570085401,0.8432000000000001,ADJ,acomp,was,289,9,great,of matches And she tells me goodbye and that was great,Positive,0.8114923238754272,4.621851095544312,7.5,4.14,5
wheretheressmoke,1590,0.32694249694194066,-0.48921632061941067,0.16466867326447068,0.16466867326447068,0.3794,VERB,parataxis,let,291,2,know,you and how lucky and that was fun and you know,Positive,0.6812105774879456,5.465057008380561,6.82,3.24,4
wheretheressmoke,1596,-0.1390394683047418,0.6038869681980202,0.3258080315885366,0.3258080315885366,0.6975999999999999,VERB,ROOT,say,295,3,say,was fun and you know let's be friends And I say,Positive,0.8657762408256531,4.92236209678479,5.91,4.43,3
wheretheressmoke,1601,0.327687290673967,0.24159256287667327,0.896967144224607,0.896967144224607,0.5688,VERB,ROOT,walk,296,3,walk,let's be friends And I say Yeah okay And I walk,Positive,0.7118812799453735,4.041787318971752,6.77,3.24,4
wheretheressmoke,1605,-0.1479031822243982,0.32209418944057083,0.28250892777861675,0.026287824991774383,0.429,VERB,conj,walk,296,6,kind,I say Yeah okay And I walk away but I kind,Negative,0.5480379462242126,4.478941471757991,7.78,3.19,4
wheretheressmoke,1610,4.234553642979773e-17,0.3249101993892853,0.3249101993892853,0.3249101993892853,0.2886,VERB,ccomp,kind,299,3,go,I walk away but I kind of know we're not gonna,Negative,0.8006215691566467,5.286559753980304,6.32,4.86,2
wheretheressmoke,1622,-0.09091734737211804,0.14860213924197616,0.18818740090393019,-0.033232555502259904,0.3041999999999999,VERB,conj,see,300,9,kind,friends I might not ever see her again and I kind,Negative,0.4156597852706909,4.478941471757991,7.78,3.19,4
wheretheressmoke,1627,5.753217379861958e-18,0.05739277796369759,0.05739277796369759,0.05739277796369759,0.4147999999999999,VERB,ROOT,think,303,3,think,see her again and I kind of know I don't think,Positive,0.5705192685127258,5.137550322564531,6.68,3.75,5
wheretheressmoke,1634,9.567660801595357e-18,0.06924955736535544,0.06924955736535544,0.06924955736535544,0.2482,NOUN,attr,be,304,7,vet,know I don't think she's ever going to be a vet,Negative,0.6220512986183167,2.4727564493172123,4.95,3.95,3
wheretheressmoke,1637,1.2874418724594595e-18,0.012262609801033449,0.012262609801033449,0.012262609801033449,0.3258,VERB,amod,I,306,1,cross,think she's ever going to be a vet And I cross,Positive,0.3155890107154846,3.448397103457768,5.67,3.05,5
wheretheressmoke,1646,-5.993102449757276e-20,0.04569707735400804,0.04569707735400804,0.04569707735400804,0.3588,VERB,conj,walk,305,10,seem,I cross and I walk away and maybe this would've seemed,Positive,0.372771680355072,3.853211334503317,5.45,3.24,4
wheretheressmoke,1649,-0.028709876117135796,0.06511568978108769,0.008787794778328988,0.007695937546816085,0.2766,NOUN,pobj,like,305,13,visit,I walk away and maybe this would've seemed like a visit,Negative,0.3468477427959442,3.4762517960070336,6.56,3.9,5
wheretheressmoke,1655,-0.015224485420744763,-0.012999043852279624,-0.012999043852279624,-0.04344801469376914,0.3774,ADJ,conj,seemed,305,19,scary,would've seemed like a visit from my possible future and scary,Positive,0.4293743669986725,3.126131407261985,3.0,5.35,5
wheretheressmoke,1662,5.012442912649861e-17,0.3928343826028429,0.3928343826028429,0.3928343826028429,0.298,NOUN,dobj,does,305,25,opposite,possible future and scary but it kind of does the opposite,Negative,0.7834012508392334,2.8898617212581885,4.77,3.43,8
wheretheressmoke,1669,0.3984705352797175,-0.011909612617001367,-0.032642407254189466,0.7850314579424333,0.4603999999999999,PROPN,attr,'m,309,6,man,of does the opposite On the walk home I'm like Man,Neutral,0.6715794205665588,4.973746513389169,5.42,4.36,3
wheretheressmoke,1673,-0.05306291967166711,0.008727928792482997,-0.10006619217836253,-0.09739791055085119,0.337,ADJ,acomp,was,309,10,grim,On the walk home I'm like Man that was really grim,Positive,0.4280771315097809,2.3891660843645326,2.41,4.48,4
wheretheressmoke,1678,0.3774899482131797,-0.0680682359535528,0.6869116604728066,0.6869116604728066,0.7794,VERB,conj,was,312,1,go,like Man that was really grim over there and I'm going,Negative,0.39875802397727966,5.286559753980304,6.32,4.86,2
wheretheressmoke,1683,0.005229437985529787,-0.2927382396500069,-0.3840412035573824,-0.28227936367894724,0.6616,ADJ,amod,boyfriend,312,6,nice,grim over there and I'm going home now to my nice,Positive,0.41120797395706177,4.520168997523782,6.95,3.53,4
wheretheressmoke,1688,1.1630766385131162e-17,0.11840883246057994,0.11840883246057994,0.11840883246057994,0.2858,VERB,conj,going,312,10,go,going home now to my nice boyfriend and he is gonna,Positive,0.845529317855835,5.286559753980304,6.32,4.86,2
wheretheressmoke,1701,5.600896301946494e-17,0.22942193578009715,0.22942193578009715,0.22942193578009715,0.4067999999999999,NOUN,dobj,have,315,6,apartment,extra happy to see me And we have a one-bedroom apartment,Positive,0.8825958967208862,3.626955951435448,5.72,3.8,9
wheretheressmoke,1710,0.20980560849087113,0.38872198047021955,0.8083331974519616,0.8083331974519616,0.6138,NOUN,attr,'s,315,13,yard,one-bedroom apartment and we have two trees and there's a yard,Neutral,0.6654781699180603,3.106870544478654,5.7,3.68,4
wheretheressmoke,1722,-0.055454495268831464,0.07272336302452749,0.07272336302452749,-0.03818562751313543,0.2755999999999999,ADJ,amod,money,320,2,loose,we have this jar in the kitchen where there's like loose,Negative,0.6353244185447693,3.3287872003545345,4.52,4.3,5
wheretheressmoke,1727,1.3274401162112832e-16,0.5693818574270358,0.5693818574270358,0.5693818574270358,0.2766,VERB,relcl,money,321,4,use,the kitchen where there's like loose money that we can use,Negative,0.6593009829521179,4.243955301978741,5.18,4.19,3
wheretheressmoke,1732,0.2048459881123926,0.031034457570568313,0.04761882578668022,0.4407264337953534,0.2987999999999999,AUX,aux,run,322,3,would,loose money that we can use for anything Like we would,Negative,0.39715248346328735,4.955028353590069,5.91,3.81,5
